🇨🇳| 央视,#genre#
中国电影频道,http://13457610200.8866.org:2018/live/中央7高清HD/index.m3u8
北京国际,http://13457610200.8866.org:2018/live/中国电影HD/index.m3u8
浙江国际,https://i.125011.xyz/zsj.php?id=zjgj
河南国际,https://i.125011.xyz/hndx.php?id=hngj
广西国际,http://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79-1.m3u8?$官源 HD
🇭🇰| 港澳,#genre#
凤凰中文,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/1/224/3221226547/1.m3u8?$r7d SD
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/1/224/3221228527/1.m3u8?$r7d FHD
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb23]/ott.mobaibox.com/PLTV/1/224/3221228527/1.m3u8?$r7d FHD
凤凰中文,http://103.95.24.37:880/fhws.m3u8
凤凰中文,http://13457610200.8866.org:2018/live/凤凰卫视/index.m3u8
